Название,Текущая цена,Старая цена,Скидка,Рейтинг,Отзывы,Категория,Ссылка,Скидка_тг,Ценовой_сегмент,Индекс_популярности
"пусеты 585 золотой зеркальные шары маленькие 3мм титан, нержавеющая сталь, медицинская сталь, эмаль",768,768,0%,0,0,all,https://kaspi.kz/shop/p/pusety-585-zolotoi-zerkal-nye-shary-malen-kie-3mm-titan-nerzhavejuschaja-stal-meditsinskaja-stal-emal--121512030/?c=750000000,0,Средний,0
"серьги базовая коллекция бижутерный сплав, эпоксидная смола, ювелирная смола",328,328,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-bizhuternyi-splav-epoksidnaja-smola-juvelirnaja-smola-112121215/?c=750000000,0,Бюджет,0
"кольцо billiza ring lightning silver размер регулируемый бижутерный сплав, без вставок",199,199,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-billiza-ring-lightning-silver-razmer-reguliruemyi-bizhuternyi-splav-bez-vstavok-134424289/?c=750000000,0,Бюджет,0
"серьги базовая коллекция бижутерный сплав, медицинская сталь, искусственный камень",350,350,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-bizhuternyi-splav-meditsinskaja-stal-iskusstvennyi-kamen--131814310/?c=750000000,0,Бюджет,0
четки электронные пластик 13 см без камней,123,123,0%,0,0,all,https://kaspi.kz/shop/p/chetki-elektronnye-plastik-13-sm-bez-kamnei-109126031/?c=750000000,0,Бюджет,0
стойка giftbox для браслетов бархат,1849,1849,0%,0,0,all,https://kaspi.kz/shop/p/stoika-giftbox-dlja-brasletov-barhat-107092731/?c=750000000,0,Премиум,0
"serebro 8753380 вес 8.4 г серебро, фианит",6918,6918,0%,0,0,all,https://kaspi.kz/shop/p/serebro-8753380-ves-8-4-g-serebro-fianit-117717089/?c=750000000,0,Премиум,0
"серьги бижутерный сплав, стразы",792,792,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bizhuternyi-splav-strazy-131451921/?c=750000000,0,Средний,0
цепь длина 120 см латунь жемчуг,866,866,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-120-sm-latun-zhemchug-118618803/?c=750000000,0,Средний,0
"бижутерный сплав, без вставок",950,950,0%,0,0,all,https://kaspi.kz/shop/p/bizhuternyi-splav-bez-vstavok-117306245/?c=750000000,0,Средний,0
"конго dina бижутерный сплав, без вставок",719,719,0%,0,0,all,https://kaspi.kz/shop/p/kongo-dina-bizhuternyi-splav-bez-vstavok-148761865/?c=750000000,0,Средний,0
цепь larey слияние сердец silver длина 45 см бижутерный сплав страз,990,990,0%,0,0,all,https://kaspi.kz/shop/p/tsep-larey-slijanie-serdets-silver-dlina-45-sm-bizhuternyi-splav-straz-143359023/?c=750000000,0,Средний,0
"брошь бижутерный сплав, стразы",495,495,0%,0,0,all,https://kaspi.kz/shop/p/brosh-bizhuternyi-splav-strazy-134772986/?c=750000000,0,Средний,0
"серьги серебрико необычные сережки вес 1.8 г серебро, без вставок",1499,1499,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-serebriko-neobychnye-serezhki-ves-1-8-g-serebro-bez-vstavok-146444185/?c=750000000,0,Премиум,0
"billiza длина 17 см бижутерный сплав, стекло",190,190,0%,0,0,all,https://kaspi.kz/shop/p/billiza-bracelet-of-stone-silver-dlina-17-sm-bizhuternyi-splav-steklo-132574496/?c=750000000,0,Бюджет,0
"булавка 2 штуки бижутерный сплав, жемчуг, стразы",298,298,0%,0,0,all,https://kaspi.kz/shop/p/bulavka-2-shtuki-bizhuternyi-splav-zhemchug-strazy-131310413/?c=750000000,0,Бюджет,0
"серьги larey листья жемчуга бижутерный сплав, эмаль, стразы, искусственный жемчуг",690,690,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-larey-list-ja-zhemchuga-bizhuternyi-splav-emal-strazy-iskusstvennyi-zhemchug-144522577/?c=750000000,0,Средний,0
"серьги эпоксидная смола, ювелирный сплав, без вставок",324,324,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-epoksidnaja-smola-juvelirnyi-splav-bez-vstavok-122942868/?c=750000000,0,Бюджет,0
бусы янтарь россии длина 30 см натуральный янтарь янтарь,4986,4986,0%,0,0,all,https://kaspi.kz/shop/p/busy-jantar-rossii-dlina-30-sm-natural-nyi-jantar-jantar--105311680/?c=750000000,0,Премиум,0
"larey минимализм длина 19 см нержавеющая сталь, без вставок",990,990,0%,0,0,all,https://kaspi.kz/shop/p/larey-minimalizm-dlina-19-sm-nerzhavejuschaja-stal-bez-vstavok-144419530/?c=750000000,0,Средний,0
"larey 97435683188 длина 21 см натуральная кожа, натуральный камень, обсидиан, шунгит",2500,2500,0%,0,0,all,https://kaspi.kz/shop/p/larey-97435683188-dlina-21-sm-natural-naja-kozha-natural-nyi-kamen-obsidian-shungit-116869083/?c=750000000,0,Премиум,0
"16744136_815785 длина 19 см нержавеющая сталь, титан, без вставок",527,527,0%,0,0,all,https://kaspi.kz/shop/p/16744136-815785-dlina-19-sm-nerzhavejuschaja-stal-titan-bez-vstavok-110928072/?c=750000000,0,Средний,0
"брошь базовая коллекция металл, без вставок",615,615,0%,0,0,all,https://kaspi.kz/shop/p/brosh-bazovaja-kollektsija-metall-bez-vstavok-135131479/?c=750000000,0,Средний,0
"larey 385125260 длина 23 см ювелирный сплав, искусственный жемчуг",890,890,0%,0,0,all,https://kaspi.kz/shop/p/larey-385125260-dlina-23-sm-juvelirnyi-splav-iskusstvennyi-zhemchug-120970733/?c=750000000,0,Средний,0
"серьги zg brand 915584468dv вес 6.1 г серебро, золото, фианит",21999,21999,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-zg-brand-915584468dv-ves-6-1-g-serebro-zoloto-fianit-136020744/?c=750000000,0,Премиум,0
"серьги montie бижутерный сплав, без вставок",250,250,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-montie-bizhuternyi-splav-bez-vstavok-141171225/?c=750000000,0,Бюджет,0
"серьги tati collection серьги капли нержавеющая сталь, без вставок",500,500,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-tati-collection-ser-gi-kapli-nerzhavejuschaja-stal-bez-vstavok-123928285/?c=750000000,0,Средний,0
"набор toptrend базовая коллекция бижутерный сплав, искусственный жемчуг",999,999,0%,0,0,all,https://kaspi.kz/shop/p/nabor-toptrend-bazovaja-kollektsija-bizhuternyi-splav-iskusstvennyi-zhemchug-144476429/?c=750000000,0,Премиум,0
цепь жемчужина длина 45 см бижутерный сплав стекло,513,513,0%,0,0,all,https://kaspi.kz/shop/p/tsep-zhemchuzhina-dlina-45-sm-bizhuternyi-splav-steklo-117698211/?c=750000000,0,Средний,0
цепь larey 666100624 длина 40 см бижутерный сплав страз,690,690,0%,0,0,all,https://kaspi.kz/shop/p/tsep-larey-666100624-dlina-40-sm-bizhuternyi-splav-straz-143548281/?c=750000000,0,Средний,0
"серьги титан, акрил",1290,1290,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-natsional-nye-ukrashenija-s-kazahskim-ornamentom-titan-akril-145761334/?c=750000000,0,Премиум,0
цепь длина 40 см бижутерный сплав страз,298,298,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-40-sm-bizhuternyi-splav-straz-119122316/?c=750000000,0,Бюджет,0
четки iqibla электронные пластик 18 см,7437,7437,0%,0,0,all,https://kaspi.kz/shop/p/chetki-iqibla-elektronnye-plastik-18-sm-108718773/?c=750000000,0,Премиум,0
"конго dameli accessories бижутерный сплав, без вставок",309,309,0%,0,0,all,https://kaspi.kz/shop/p/kongo-dameli-accessories-bizhuternyi-splav-bez-vstavok-117366062/?c=750000000,0,Бюджет,0
"red18 длина 18 см текстиль, нержавеющая сталь, без вставок",670,670,0%,0,0,all,https://kaspi.kz/shop/p/red18-dlina-18-sm-tekstil-nerzhavejuschaja-stal-bez-vstavok-134126579/?c=750000000,0,Средний,0
"серьги larey орхидея бижутерный сплав, эмаль, стразы",890,890,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-larey-orhideja-bizhuternyi-splav-emal-strazy-143881349/?c=750000000,0,Средний,0
"серьги fashion jewelry базовая коллекция бижутерный сплав, пластик",184,184,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-fashion-jewelry-bazovaja-kollektsija-bizhuternyi-splav-plastik-109414395/?c=750000000,0,Бюджет,0
"серьги xuping jewelry базовая коллекция медицинская сталь, медицинское золото, фианит",569,569,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-xuping-jewelry-bazovaja-kollektsija-meditsinskaja-stal-meditsinskoe-zoloto-fianit-116571831/?c=750000000,0,Средний,0
"брошь 2 шт металл, пластик, пластик",200,200,0%,0,0,all,https://kaspi.kz/shop/p/brosh-2-sht-metall-plastik-plastik-116101923/?c=750000000,0,Бюджет,0
"кольцо billiza размер регулируемый медицинский сплав, жемчуг",199,199,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-billiza-razmer-reguliruemyi-meditsinskii-splav-zhemchug-130973841/?c=750000000,0,Бюджет,0
"shat shar00064 длина 19 см натуральный камень, кахолонг",540,540,0%,0,0,all,https://kaspi.kz/shop/p/shat-shar00064-dlina-19-sm-natural-nyi-kamen-kaholong-114878050/?c=750000000,0,Средний,0
"серьги бижутерный сплав, без вставок",579,579,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bizhuternyi-splav-bez-vstavok-115689208/?c=750000000,0,Средний,0
"брошь larey лунная сова бижутерный сплав, кошачий глаз синтетический",1590,1590,0%,0,0,all,https://kaspi.kz/shop/p/brosh-larey-lunnaja-sova-bizhuternyi-splav-koshachii-glaz-sinteticheskii-144908271/?c=750000000,0,Премиум,0
"серьги larey королевская жемчужина бижутерный сплав, стразы",890,890,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-larey-korolevskaja-zhemchuzhina-bizhuternyi-splav-strazy-143337966/?c=750000000,0,Средний,0
"длина 38 см ювелирный сплав, эмаль",693,693,0%,0,0,all,https://kaspi.kz/shop/p/dlina-38-sm-juvelirnyi-splav-emal--120353567/?c=750000000,0,Средний,0
"кольцо stainless steel размер 18 титан, стразы",344,344,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-stainless-steel-razmer-18-titan-strazy-116097001/?c=750000000,0,Бюджет,0
"кольцо billiza кольцо с листьями золотистый размер регулируемый бижутерный сплав, без вставок",199,199,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-billiza-kol-tso-s-list-jami-zolotistyi-razmer-reguliruemyi-bizhuternyi-splav-bez-vstavok-141913979/?c=750000000,0,Бюджет,0
"emeli lux 23678 вес 7 г серебро, фианит",12000,12000,0%,0,0,all,https://kaspi.kz/shop/p/emeli-lux-23678-ves-7-g-serebro-fianit-141333782/?c=750000000,0,Премиум,0
"серьги бижутерный сплав, акрил",190,190,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bizhuternyi-splav-akril-120190977/?c=750000000,0,Бюджет,0
"larey длина 23 см бижутерный сплав, без вставок",890,890,0%,0,0,all,https://kaspi.kz/shop/p/larey-zol001-dlina-23-sm-bizhuternyi-splav-bez-vstavok-121602748/?c=750000000,0,Средний,0
"комплект медицинская сталь, медицинское золото, фианит",1877,1877,0%,0,0,all,https://kaspi.kz/shop/p/meditsinskaja-stal-meditsinskoe-zoloto-fianit-118352720/?c=750000000,0,Премиум,0
"серьги xuping jewelry n медицинская сталь, фианит",719,719,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-xuping-jewelry-n-meditsinskaja-stal-fianit-105088775/?c=750000000,0,Средний,0
"sokolov 968020302 длина 50 см, вес 1.66 г серебро, плетение панцирное",5700,5700,0%,0,0,all,https://kaspi.kz/shop/p/sokolov-968020302-dlina-50-sm-ves-1-66-g-serebro-pletenie-pantsirnoe-100744157/?c=750000000,0,Премиум,0
"пусеты accessorize жемчужина бижутерный сплав, искусственный жемчуг",220,220,0%,0,0,all,https://kaspi.kz/shop/p/pusety-accessorize-zhemchuzhina-bizhuternyi-splav-iskusstvennyi-zhemchug-116762951/?c=750000000,0,Бюджет,0
"подвеска serebro 34566 вес 2.8 г серебро, фианит",998,998,0%,0,0,all,https://kaspi.kz/shop/p/podveska-serebro-34566-ves-2-8-g-serebro-fianit-117505494/?c=750000000,0,Премиум,0
"16644110_браслет натуральный камень лава длина 18 см лава, бижутерный сплав",683,683,0%,0,0,all,https://kaspi.kz/shop/p/16644110-braslet-natural-nyi-kamen-lava-dlina-18-sm-lava-bizhuternyi-splav-113439410/?c=750000000,0,Средний,0
"джевелюкс 524789960 длина 19 см натуральный камень, гематит, без вставок",502,502,0%,0,0,all,https://kaspi.kz/shop/p/dzheveljuks-524789960-dlina-19-sm-natural-nyi-kamen-gematit-bez-vstavok-105582719/?c=750000000,0,Средний,0
цепь larey butterfly gold длина 35 см бижутерный сплав страз,689,689,0%,0,0,all,https://kaspi.kz/shop/p/tsep-larey-butterfly-gold-dlina-35-sm-bizhuternyi-splav-straz-152666927/?c=750000000,0,Средний,0
цепь larey длина 60 см бижутерный сплав эмаль,890,890,0%,0,0,all,https://kaspi.kz/shop/p/tsep-larey-35677134567-dlina-60-sm-bizhuternyi-splav-emal--115169240/?c=750000000,0,Средний,0
"ювелиры россии 676002 вес 15 г золото, сплав покрытый золотом 24к, жемчуг",6998,6998,0%,0,0,all,https://kaspi.kz/shop/p/juveliry-rossii-676002-ves-15-g-zoloto-splav-pokrytyi-zolotom-24k-zhemchug-109659557/?c=750000000,0,Премиум,0
"пусеты billiza нержавеющая сталь, медицинская сталь, без вставок",199,199,0%,0,0,all,https://kaspi.kz/shop/p/pusety-billiza-bazovaja-kollektsija-nerzhavejuschaja-stal-meditsinskaja-stal-bez-vstavok-130198401/?c=750000000,0,Бюджет,0
"inizio t1037473829 длина 20 см бижутерный сплав, бижутерный сплав",538,538,0%,0,0,all,https://kaspi.kz/shop/p/inizio-t1037473829-dlina-20-sm-bizhuternyi-splav-bizhuternyi-splav-113969166/?c=750000000,0,Средний,0
"цепь silver-heart-001 длина 45 см титан, нержавеющая сталь без вставок",451,451,0%,0,0,all,https://kaspi.kz/shop/p/tsep-silver-heart-001-dlina-45-sm-titan-nerzhavejuschaja-stal-bez-vstavok-146101306/?c=750000000,0,Средний,0
